Index,Name,Full_Name,Intensity,Space,Hemi,Region,ICN,R,A,S
542,RH_Vis_42,RH_Vis_42,542,T1w,R,cortex,Vis,12,-44,2
543,RH_Vis_43,RH_Vis_43,543,T1w,R,cortex,Vis,14,-104,2
544,RH_Vis_44,RH_Vis_44,544,T1w,R,cortex,Vis,8,-82,6
545,RH_Vis_45,RH_Vis_45,545,T1w,R,cortex,Vis,26,-98,4
546,RH_Vis_46,RH_Vis_46,546,T1w,R,cortex,Vis,10,-98,4
547,RH_Vis_47,RH_Vis_47,547,T1w,R,cortex,Vis,24,-62,6
548,RH_Vis_48,RH_Vis_48,548,T1w,R,cortex,Vis,20,-54,8
549,RH_Vis_49,RH_Vis_49,549,T1w,R,cortex,Vis,50,-66,8
550,RH_Vis_50,RH_Vis_50,550,T1w,R,cortex,Vis,12,-72,10
551,RH_Vis_51,RH_Vis_51,551,T1w,R,cortex,Vis,34,-90,4
552,RH_Vis_52,RH_Vis_52,552,T1w,R,cortex,Vis,44,-80,4
553,RH_Vis_53,RH_Vis_53,553,T1w,R,cortex,Vis,14,-100,12
554,RH_Vis_54,RH_Vis_54,554,T1w,R,cortex,Vis,4,-86,10
555,RH_Vis_55,RH_Vis_55,555,T1w,R,cortex,Vis,4,-76,14
556,RH_Vis_56,RH_Vis_56,556,T1w,R,cortex,Vis,48,-72,12
557,RH_Vis_57,RH_Vis_57,557,T1w,R,cortex,Vis,22,-60,12
558,RH_Vis_58,RH_Vis_58,558,T1w,R,cortex,Vis,26,-96,14
559,RH_Vis_59,RH_Vis_59,559,T1w,R,cortex,Vis,6,-94,16
560,RH_Vis_60,RH_Vis_60,560,T1w,R,cortex,Vis,38,-84,10
561,RH_Vis_61,RH_Vis_61,561,T1w,R,cortex,Vis,14,-94,20
562,RH_Vis_62,RH_Vis_62,562,T1w,R,cortex,Vis,30,-88,12
563,RH_Vis_63,RH_Vis_63,563,T1w,R,cortex,Vis,8,-66,18
564,RH_Vis_64,RH_Vis_64,564,T1w,R,cortex,Vis,6,-80,22
565,RH_Vis_65,RH_Vis_65,565,T1w,R,cortex,Vis,18,-64,18
566,RH_Vis_66,RH_Vis_66,566,T1w,R,cortex,Vis,44,-80,16
567,RH_Vis_67,RH_Vis_67,567,T1w,R,cortex,Vis,26,-90,20
568,RH_Vis_68,RH_Vis_68,568,T1w,R,cortex,Vis,8,-90,28
569,RH_Vis_69,RH_Vis_69,569,T1w,R,cortex,Vis,34,-84,18
570,RH_Vis_70,RH_Vis_70,570,T1w,R,cortex,Vis,8,-74,28
571,RH_Vis_71,RH_Vis_71,571,T1w,R,cortex,Vis,18,-72,24
572,RH_Vis_72,RH_Vis_72,572,T1w,R,cortex,Vis,40,-84,26
573,RH_Vis_73,RH_Vis_73,573,T1w,R,cortex,Vis,18,-88,28
574,RH_Vis_74,RH_Vis_74,574,T1w,R,cortex,Vis,18,-64,26
575,RH_Vis_75,RH_Vis_75,575,T1w,R,cortex,Vis,10,-86,40
576,RH_Vis_76,RH_Vis_76,576,T1w,R,cortex,Vis,34,-76,22
577,RH_Vis_77,RH_Vis_77,577,T1w,R,cortex,Vis,28,-82,28
578,RH_Vis_78,RH_Vis_78,578,T1w,R,cortex,Vis,16,-80,36
579,RH_Vis_79,RH_Vis_79,579,T1w,R,cortex,Vis,24,-86,38
580,RH_Vis_80,RH_Vis_80,580,T1w,R,cortex,Vis,30,-76,40
581,RH_Vis_81,RH_Vis_81,581,T1w,R,cortex,Vis,22,-82,48
582,RH_SomMot_1,RH_SomMot_1,582,T1w,R,cortex,SomMot,52,12,-10
583,RH_SomMot_2,RH_SomMot_2,583,T1w,R,cortex,SomMot,60,-2,-6
584,RH_SomMot_3,RH_SomMot_3,584,T1w,R,cortex,SomMot,54,2,-4
585,RH_SomMot_4,RH_SomMot_4,585,T1w,R,cortex,SomMot,56,-12,-4
586,RH_SomMot_5,RH_SomMot_5,586,T1w,R,cortex,SomMot,66,-8,-2
587,RH_SomMot_6,RH_SomMot_6,587,T1w,R,cortex,SomMot,48,-12,0
588,RH_SomMot_7,RH_SomMot_7,588,T1w,R,cortex,SomMot,62,-14,-2
589,RH_SomMot_8,RH_SomMot_8,589,T1w,R,cortex,SomMot,40,-4,6
590,RH_SomMot_9,RH_SomMot_9,590,T1w,R,cortex,SomMot,54,-12,4
591,RH_SomMot_10,RH_SomMot_10,591,T1w,R,cortex,SomMot,68,-16,4
592,RH_SomMot_11,RH_SomMot_11,592,T1w,R,cortex,SomMot,42,-20,2
593,RH_SomMot_12,RH_SomMot_12,593,T1w,R,cortex,SomMot,62,-24,2
594,RH_SomMot_13,RH_SomMot_13,594,T1w,R,cortex,SomMot,48,-36,4
595,RH_SomMot_14,RH_SomMot_14,595,T1w,R,cortex,SomMot,56,-32,4
596,RH_SomMot_15,RH_SomMot_15,596,T1w,R,cortex,SomMot,38,-10,12
597,RH_SomMot_16,RH_SomMot_16,597,T1w,R,cortex,SomMot,38,-22,10
598,RH_SomMot_17,RH_SomMot_17,598,T1w,R,cortex,SomMot,34,-18,12
599,RH_SomMot_18,RH_SomMot_18,599,T1w,R,cortex,SomMot,60,-22,10
600,RH_SomMot_19,RH_SomMot_19,600,T1w,R,cortex,SomMot,36,-10,18
601,RH_SomMot_20,RH_SomMot_20,601,T1w,R,cortex,SomMot,42,-28,12
602,RH_SomMot_21,RH_SomMot_21,602,T1w,R,cortex,SomMot,44,-2,14
603,RH_SomMot_22,RH_SomMot_22,603,T1w,R,cortex,SomMot,34,-22,18
604,RH_SomMot_23,RH_SomMot_23,604,T1w,R,cortex,SomMot,64,-36,12
605,RH_SomMot_24,RH_SomMot_24,605,T1w,R,cortex,SomMot,64,-28,14
606,RH_SomMot_25,RH_SomMot_25,606,T1w,R,cortex,SomMot,42,-12,18
607,RH_SomMot_26,RH_SomMot_26,607,T1w,R,cortex,SomMot,38,-26,20
608,RH_SomMot_27,RH_SomMot_27,608,T1w,R,cortex,SomMot,48,-32,16
609,RH_SomMot_28,RH_SomMot_28,609,T1w,R,cortex,SomMot,50,-8,12
610,RH_SomMot_29,RH_SomMot_29,610,T1w,R,cortex,SomMot,48,-18,18
611,RH_SomMot_30,RH_SomMot_30,611,T1w,R,cortex,SomMot,60,-2,10
612,RH_SomMot_31,RH_SomMot_31,612,T1w,R,cortex,SomMot,44,-28,20
613,RH_SomMot_32,RH_SomMot_32,613,T1w,R,cortex,SomMot,58,-12,14
614,RH_SomMot_33,RH_SomMot_33,614,T1w,R,cortex,SomMot,52,-22,18
615,RH_SomMot_34,RH_SomMot_34,615,T1w,R,cortex,SomMot,66,-8,14
616,RH_SomMot_35,RH_SomMot_35,616,T1w,R,cortex,SomMot,62,2,22
617,RH_SomMot_36,RH_SomMot_36,617,T1w,R,cortex,SomMot,64,-6,24
618,RH_SomMot_37,RH_SomMot_37,618,T1w,R,cortex,SomMot,64,-12,26
619,RH_SomMot_38,RH_SomMot_38,619,T1w,R,cortex,SomMot,56,-4,24
620,RH_SomMot_39,RH_SomMot_39,620,T1w,R,cortex,SomMot,60,-12,32
621,RH_SomMot_40,RH_SomMot_40,621,T1w,R,cortex,SomMot,58,0,34
622,RH_SomMot_41,RH_SomMot_41,622,T1w,R,cortex,SomMot,62,-10,40
623,RH_SomMot_42,RH_SomMot_42,623,T1w,R,cortex,SomMot,56,-8,34
624,RH_SomMot_43,RH_SomMot_43,624,T1w,R,cortex,SomMot,50,-6,32
625,RH_SomMot_44,RH_SomMot_44,625,T1w,R,cortex,SomMot,56,-16,38
626,RH_SomMot_45,RH_SomMot_45,626,T1w,R,cortex,SomMot,6,-2,42
627,RH_SomMot_46,RH_SomMot_46,627,T1w,R,cortex,SomMot,60,-12,46
628,RH_SomMot_47,RH_SomMot_47,628,T1w,R,cortex,SomMot,56,-4,44
629,RH_SomMot_48,RH_SomMot_48,629,T1w,R,cortex,SomMot,50,-14,40
630,RH_SomMot_49,RH_SomMot_49,630,T1w,R,cortex,SomMot,44,-12,38
631,RH_SomMot_50,RH_SomMot_50,631,T1w,R,cortex,SomMot,52,-18,42
632,RH_SomMot_51,RH_SomMot_51,632,T1w,R,cortex,SomMot,12,-16,42
633,RH_SomMot_52,RH_SomMot_52,633,T1w,R,cortex,SomMot,10,2,46
634,RH_SomMot_53,RH_SomMot_53,634,T1w,R,cortex,SomMot,50,-22,46
635,RH_SomMot_54,RH_SomMot_54,635,T1w,R,cortex,SomMot,50,-14,50
636,RH_SomMot_55,RH_SomMot_55,636,T1w,R,cortex,SomMot,40,-16,42
637,RH_SomMot_56,RH_SomMot_56,637,T1w,R,cortex,SomMot,54,-18,54
638,RH_SomMot_57,RH_SomMot_57,638,T1w,R,cortex,SomMot,10,-10,48
639,RH_SomMot_58,RH_SomMot_58,639,T1w,R,cortex,SomMot,48,-8,52
640,RH_SomMot_59,RH_SomMot_59,640,T1w,R,cortex,SomMot,40,-14,48
641,RH_SomMot_60,RH_SomMot_60,641,T1w,R,cortex,SomMot,12,-22,46
642,RH_SomMot_61,RH_SomMot_61,642,T1w,R,cortex,SomMot,48,-28,56
643,RH_SomMot_62,RH_SomMot_62,643,T1w,R,cortex,SomMot,40,-20,48
644,RH_SomMot_63,RH_SomMot_63,644,T1w,R,cortex,SomMot,46,-20,60
645,RH_SomMot_64,RH_SomMot_64,645,T1w,R,cortex,SomMot,6,0,54
646,RH_SomMot_65,RH_SomMot_65,646,T1w,R,cortex,SomMot,44,-8,60
647,RH_SomMot_66,RH_SomMot_66,647,T1w,R,cortex,SomMot,6,-16,52
648,RH_SomMot_67,RH_SomMot_67,648,T1w,R,cortex,SomMot,8,-30,50
649,RH_SomMot_68,RH_SomMot_68,649,T1w,R,cortex,SomMot,40,-18,56
650,RH_SomMot_69,RH_SomMot_69,650,T1w,R,cortex,SomMot,30,-38,56
651,RH_SomMot_70,RH_SomMot_70,651,T1w,R,cortex,SomMot,40,-34,60
652,RH_SomMot_71,RH_SomMot_71,652,T1w,R,cortex,SomMot,38,-24,52
653,RH_SomMot_72,RH_SomMot_72,653,T1w,R,cortex,SomMot,14,-44,58
654,RH_SomMot_73,RH_SomMot_73,654,T1w,R,cortex,SomMot,42,-28,66
655,RH_SomMot_74,RH_SomMot_74,655,T1w,R,cortex,SomMot,6,-36,56
656,RH_SomMot_75,RH_SomMot_75,656,T1w,R,cortex,SomMot,38,-16,66
657,RH_SomMot_76,RH_SomMot_76,657,T1w,R,cortex,SomMot,32,-40,66
658,RH_SomMot_77,RH_SomMot_77,658,T1w,R,cortex,SomMot,4,-24,58
659,RH_SomMot_78,RH_SomMot_78,659,T1w,R,cortex,SomMot,32,-28,60
660,RH_SomMot_79,RH_SomMot_79,660,T1w,R,cortex,SomMot,30,-34,66
661,RH_SomMot_80,RH_SomMot_80,661,T1w,R,cortex,SomMot,30,-24,60
662,RH_SomMot_81,RH_SomMot_81,662,T1w,R,cortex,SomMot,28,-12,66
663,RH_SomMot_82,RH_SomMot_82,663,T1w,R,cortex,SomMot,8,-40,62
664,RH_SomMot_83,RH_SomMot_83,664,T1w,R,cortex,SomMot,4,-10,66
665,RH_SomMot_84,RH_SomMot_84,665,T1w,R,cortex,SomMot,28,-18,72
666,RH_SomMot_85,RH_SomMot_85,666,T1w,R,cortex,SomMot,2,-34,64
667,RH_SomMot_86,RH_SomMot_86,667,T1w,R,cortex,SomMot,24,-28,66
668,RH_SomMot_87,RH_SomMot_87,668,T1w,R,cortex,SomMot,24,-42,66
669,RH_SomMot_88,RH_SomMot_88,669,T1w,R,cortex,SomMot,22,-34,70
670,RH_SomMot_89,RH_SomMot_89,670,T1w,R,cortex,SomMot,14,-42,68
671,RH_SomMot_90,RH_SomMot_90,671,T1w,R,cortex,SomMot,20,-24,66
672,RH_SomMot_91,RH_SomMot_91,672,T1w,R,cortex,SomMot,12,-4,72
673,RH_SomMot_92,RH_SomMot_92,673,T1w,R,cortex,SomMot,20,-14,72
674,RH_SomMot_93,RH_SomMot_93,674,T1w,R,cortex,SomMot,6,-40,70
675,RH_SomMot_94,RH_SomMot_94,675,T1w,R,cortex,SomMot,14,-44,76
676,RH_SomMot_95,RH_SomMot_95,676,T1w,R,cortex,SomMot,6,-20,74
677,RH_SomMot_96,RH_SomMot_96,677,T1w,R,cortex,SomMot,12,-14,72
678,RH_SomMot_97,RH_SomMot_97,678,T1w,R,cortex,SomMot,22,-38,74
679,RH_SomMot_98,RH_SomMot_98,679,T1w,R,cortex,SomMot,16,-30,70
680,RH_SomMot_99,RH_SomMot_99,680,T1w,R,cortex,SomMot,20,-30,76
681,RH_SomMot_100,RH_SomMot_100,681,T1w,R,cortex,SomMot,4,-32,74
682,RH_SomMot_101,RH_SomMot_101,682,T1w,R,cortex,SomMot,12,-38,78
683,RH_SomMot_102,RH_SomMot_102,683,T1w,R,cortex,SomMot,14,-26,72
684,RH_SomMot_103,RH_SomMot_103,684,T1w,R,cortex,SomMot,12,-32,76
685,RH_DorsAttn_Post_1,RH_DorsAttn_Post_1,685,T1w,R,cortex,DorsAttn,48,-34,-22
686,RH_DorsAttn_Post_2,RH_DorsAttn_Post_2,686,T1w,R,cortex,DorsAttn,46,-46,-20
687,RH_DorsAttn_Post_3,RH_DorsAttn_Post_3,687,T1w,R,cortex,DorsAttn,52,-46,-18
688,RH_DorsAttn_Post_4,RH_DorsAttn_Post_4,688,T1w,R,cortex,DorsAttn,50,-60,-12
689,RH_DorsAttn_Post_5,RH_DorsAttn_Post_5,689,T1w,R,cortex,DorsAttn,58,-54,-16
690,RH_DorsAttn_Post_6,RH_DorsAttn_Post_6,690,T1w,R,cortex,DorsAttn,56,-56,-4
691,RH_DorsAttn_Post_7,RH_DorsAttn_Post_7,691,T1w,R,cortex,DorsAttn,62,-54,2
692,RH_DorsAttn_Post_8,RH_DorsAttn_Post_8,692,T1w,R,cortex,DorsAttn,50,-60,4
693,RH_DorsAttn_Post_9,RH_DorsAttn_Post_9,693,T1w,R,cortex,DorsAttn,52,-60,14
694,RH_DorsAttn_Post_10,RH_DorsAttn_Post_10,694,T1w,R,cortex,DorsAttn,50,-54,14
695,RH_DorsAttn_Post_11,RH_DorsAttn_Post_11,695,T1w,R,cortex,DorsAttn,46,-68,18
696,RH_DorsAttn_Post_12,RH_DorsAttn_Post_12,696,T1w,R,cortex,DorsAttn,46,-76,28
697,RH_DorsAttn_Post_13,RH_DorsAttn_Post_13,697,T1w,R,cortex,DorsAttn,38,-78,32
698,RH_DorsAttn_Post_14,RH_DorsAttn_Post_14,698,T1w,R,cortex,DorsAttn,58,-18,34
699,RH_DorsAttn_Post_15,RH_DorsAttn_Post_15,699,T1w,R,cortex,DorsAttn,36,-72,40
700,RH_DorsAttn_Post_16,RH_DorsAttn_Post_16,700,T1w,R,cortex,DorsAttn,30,-66,34
701,RH_DorsAttn_Post_17,RH_DorsAttn_Post_17,701,T1w,R,cortex,DorsAttn,56,-22,44
702,RH_DorsAttn_Post_18,RH_DorsAttn_Post_18,702,T1w,R,cortex,DorsAttn,54,-28,52
703,RH_DorsAttn_Post_19,RH_DorsAttn_Post_19,703,T1w,R,cortex,DorsAttn,32,-68,48
704,RH_DorsAttn_Post_20,RH_DorsAttn_Post_20,704,T1w,R,cortex,DorsAttn,48,-36,56
705,RH_DorsAttn_Post_21,RH_DorsAttn_Post_21,705,T1w,R,cortex,DorsAttn,24,-74,52
706,RH_DorsAttn_Post_22,RH_DorsAttn_Post_22,706,T1w,R,cortex,DorsAttn,24,-66,46
707,RH_DorsAttn_Post_23,RH_DorsAttn_Post_23,707,T1w,R,cortex,DorsAttn,48,-28,42
708,RH_DorsAttn_Post_24,RH_DorsAttn_Post_24,708,T1w,R,cortex,DorsAttn,30,-64,52
709,RH_DorsAttn_Post_25,RH_DorsAttn_Post_25,709,T1w,R,cortex,DorsAttn,38,-42,44
710,RH_DorsAttn_Post_26,RH_DorsAttn_Post_26,710,T1w,R,cortex,DorsAttn,42,-38,56
711,RH_DorsAttn_Post_27,RH_DorsAttn_Post_27,711,T1w,R,cortex,DorsAttn,14,-78,52
712,RH_DorsAttn_Post_28,RH_DorsAttn_Post_28,712,T1w,R,cortex,DorsAttn,40,-32,44
713,RH_DorsAttn_Post_29,RH_DorsAttn_Post_29,713,T1w,R,cortex,DorsAttn,36,-58,50
714,RH_DorsAttn_Post_30,RH_DorsAttn_Post_30,714,T1w,R,cortex,DorsAttn,42,-28,44
715,RH_DorsAttn_Post_31,RH_DorsAttn_Post_31,715,T1w,R,cortex,DorsAttn,36,-46,52
716,RH_DorsAttn_Post_32,RH_DorsAttn_Post_32,716,T1w,R,cortex,DorsAttn,32,-58,58
717,RH_DorsAttn_Post_33,RH_DorsAttn_Post_33,717,T1w,R,cortex,DorsAttn,6,-52,50
718,RH_DorsAttn_Post_34,RH_DorsAttn_Post_34,718,T1w,R,cortex,DorsAttn,30,-50,52
719,RH_DorsAttn_Post_35,RH_DorsAttn_Post_35,719,T1w,R,cortex,DorsAttn,34,-34,48
720,RH_DorsAttn_Post_36,RH_DorsAttn_Post_36,720,T1w,R,cortex,DorsAttn,38,-40,58
721,RH_DorsAttn_Post_37,RH_DorsAttn_Post_37,721,T1w,R,cortex,DorsAttn,18,-70,54
722,RH_DorsAttn_Post_38,RH_DorsAttn_Post_38,722,T1w,R,cortex,DorsAttn,4,-66,52
723,RH_DorsAttn_Post_39,RH_DorsAttn_Post_39,723,T1w,R,cortex,DorsAttn,24,-66,56
724,RH_DorsAttn_Post_40,RH_DorsAttn_Post_40,724,T1w,R,cortex,DorsAttn,10,-72,54
725,RH_DorsAttn_Post_41,RH_DorsAttn_Post_41,725,T1w,R,cortex,DorsAttn,8,-56,54
726,RH_DorsAttn_Post_42,RH_DorsAttn_Post_42,726,T1w,R,cortex,DorsAttn,38,-48,62
727,RH_DorsAttn_Post_43,RH_DorsAttn_Post_43,727,T1w,R,cortex,DorsAttn,30,-54,62
728,RH_DorsAttn_Post_44,RH_DorsAttn_Post_44,728,T1w,R,cortex,DorsAttn,24,-60,62
729,RH_DorsAttn_Post_45,RH_DorsAttn_Post_45,729,T1w,R,cortex,DorsAttn,20,-66,64
730,RH_DorsAttn_Post_46,RH_DorsAttn_Post_46,730,T1w,R,cortex,DorsAttn,10,-64,62
731,RH_DorsAttn_Post_47,RH_DorsAttn_Post_47,731,T1w,R,cortex,DorsAttn,6,-54,60
732,RH_DorsAttn_Post_48,RH_DorsAttn_Post_48,732,T1w,R,cortex,DorsAttn,30,-48,70
733,RH_DorsAttn_Post_49,RH_DorsAttn_Post_49,733,T1w,R,cortex,DorsAttn,22,-56,70
734,RH_DorsAttn_Post_50,RH_DorsAttn_Post_50,734,T1w,R,cortex,DorsAttn,16,-56,68
735,RH_DorsAttn_Post_51,RH_DorsAttn_Post_51,735,T1w,R,cortex,DorsAttn,8,-52,70
736,RH_DorsAttn_Post_52,RH_DorsAttn_Post_52,736,T1w,R,cortex,DorsAttn,20,-48,70
737,RH_DorsAttn_FEF_1,RH_DorsAttn_FEF_1,737,T1w,R,cortex,DorsAttn,42,-2,52
738,RH_DorsAttn_FEF_2,RH_DorsAttn_FEF_2,738,T1w,R,cortex,DorsAttn,32,-2,52
739,RH_DorsAttn_FEF_3,RH_DorsAttn_FEF_3,739,T1w,R,cortex,DorsAttn,26,4,52
740,RH_DorsAttn_FEF_4,RH_DorsAttn_FEF_4,740,T1w,R,cortex,DorsAttn,34,-8,58
741,RH_DorsAttn_FEF_5,RH_DorsAttn_FEF_5,741,T1w,R,cortex,DorsAttn,26,-8,52
742,RH_DorsAttn_FEF_6,RH_DorsAttn_FEF_6,742,T1w,R,cortex,DorsAttn,24,-4,62
743,RH_DorsAttn_PrCv_1,RH_DorsAttn_PrCv_1,743,T1w,R,cortex,DorsAttn,50,12,22
744,RH_DorsAttn_PrCv_2,RH_DorsAttn_PrCv_2,744,T1w,R,cortex,DorsAttn,44,8,26
745,RH_DorsAttn_PrCv_3,RH_DorsAttn_PrCv_3,745,T1w,R,cortex,DorsAttn,54,10,30
746,RH_SalVentAttn_TempOccPar_1,RH_SalVentAttn_TempOccPar_1,746,T1w,R,cortex,SalVentAttn,64,-46,4
747,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_TempOccPar_2,747,T1w,R,cortex,SalVentAttn,56,-42,8
748,RH_SalVentAttn_TempOccPar_3,RH_SalVentAttn_TempOccPar_3,748,T1w,R,cortex,SalVentAttn,58,-54,8
749,RH_SalVentAttn_TempOccPar_4,RH_SalVentAttn_TempOccPar_4,749,T1w,R,cortex,SalVentAttn,52,-40,12
750,RH_SalVentAttn_TempOccPar_5,RH_SalVentAttn_TempOccPar_5,750,T1w,R,cortex,SalVentAttn,56,-40,20
751,RH_SalVentAttn_TempOccPar_6,RH_SalVentAttn_TempOccPar_6,751,T1w,R,cortex,SalVentAttn,64,-32,20
752,RH_SalVentAttn_TempOccPar_7,RH_SalVentAttn_TempOccPar_7,752,T1w,R,cortex,SalVentAttn,54,-32,24
753,RH_SalVentAttn_TempOccPar_8,RH_SalVentAttn_TempOccPar_8,753,T1w,R,cortex,SalVentAttn,64,-40,20
754,RH_SalVentAttn_TempOccPar_9,RH_SalVentAttn_TempOccPar_9,754,T1w,R,cortex,SalVentAttn,50,-28,26
755,RH_SalVentAttn_TempOccPar_10,RH_SalVentAttn_TempOccPar_10,755,T1w,R,cortex,SalVentAttn,64,-32,28
756,RH_SalVentAttn_TempOccPar_11,RH_SalVentAttn_TempOccPar_11,756,T1w,R,cortex,SalVentAttn,60,-20,20
757,RH_SalVentAttn_TempOccPar_12,RH_SalVentAttn_TempOccPar_12,757,T1w,R,cortex,SalVentAttn,56,-30,34
758,RH_SalVentAttn_TempOccPar_13,RH_SalVentAttn_TempOccPar_13,758,T1w,R,cortex,SalVentAttn,64,-40,28
759,RH_SalVentAttn_TempOccPar_14,RH_SalVentAttn_TempOccPar_14,759,T1w,R,cortex,SalVentAttn,60,-24,28
760,RH_SalVentAttn_TempOccPar_15,RH_SalVentAttn_TempOccPar_15,760,T1w,R,cortex,SalVentAttn,62,-28,38
761,RH_SalVentAttn_TempOccPar_16,RH_SalVentAttn_TempOccPar_16,761,T1w,R,cortex,SalVentAttn,64,-18,28
762,RH_SalVentAttn_TempOccPar_17,RH_SalVentAttn_TempOccPar_17,762,T1w,R,cortex,SalVentAttn,64,-34,40
763,RH_SalVentAttn_TempOccPar_18,RH_SalVentAttn_TempOccPar_18,763,T1w,R,cortex,SalVentAttn,64,-22,40
764,RH_SalVentAttn_PrC_1,RH_SalVentAttn_PrC_1,764,T1w,R,cortex,SalVentAttn,50,4,40
765,RH_SalVentAttn_PrC_2,RH_SalVentAttn_PrC_2,765,T1w,R,cortex,SalVentAttn,50,-2,48
766,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_FrOperIns_1,766,T1w,R,cortex,SalVentAttn,38,8,-20
767,RH_SalVentAttn_FrOperIns_2,RH_SalVentAttn_FrOperIns_2,767,T1w,R,cortex,SalVentAttn,38,10,-12
768,RH_SalVentAttn_FrOperIns_3,RH_SalVentAttn_FrOperIns_3,768,T1w,R,cortex,SalVentAttn,46,6,-14
769,RH_SalVentAttn_FrOperIns_4,RH_SalVentAttn_FrOperIns_4,769,T1w,R,cortex,SalVentAttn,40,0,-12
770,RH_SalVentAttn_FrOperIns_5,RH_SalVentAttn_FrOperIns_5,770,T1w,R,cortex,SalVentAttn,40,10,-2
771,RH_SalVentAttn_FrOperIns_6,RH_SalVentAttn_FrOperIns_6,771,T1w,R,cortex,SalVentAttn,40,-6,-6
772,RH_SalVentAttn_FrOperIns_7,RH_SalVentAttn_FrOperIns_7,772,T1w,R,cortex,SalVentAttn,46,-10,-6
773,RH_SalVentAttn_FrOperIns_8,RH_SalVentAttn_FrOperIns_8,773,T1w,R,cortex,SalVentAttn,34,24,2
774,RH_SalVentAttn_FrOperIns_9,RH_SalVentAttn_FrOperIns_9,774,T1w,R,cortex,SalVentAttn,38,6,4
775,RH_SalVentAttn_FrOperIns_10,RH_SalVentAttn_FrOperIns_10,775,T1w,R,cortex,SalVentAttn,38,30,2
776,RH_SalVentAttn_FrOperIns_11,RH_SalVentAttn_FrOperIns_11,776,T1w,R,cortex,SalVentAttn,40,-14,2
777,RH_SalVentAttn_FrOperIns_12,RH_SalVentAttn_FrOperIns_12,777,T1w,R,cortex,SalVentAttn,34,20,10
778,RH_SalVentAttn_FrOperIns_13,RH_SalVentAttn_FrOperIns_13,778,T1w,R,cortex,SalVentAttn,42,24,6
779,RH_SalVentAttn_FrOperIns_14,RH_SalVentAttn_FrOperIns_14,779,T1w,R,cortex,SalVentAttn,34,6,10
780,RH_SalVentAttn_FrOperIns_15,RH_SalVentAttn_FrOperIns_15,780,T1w,R,cortex,SalVentAttn,48,20,2
781,RH_SalVentAttn_FrOperIns_16,RH_SalVentAttn_FrOperIns_16,781,T1w,R,cortex,SalVentAttn,38,12,10
782,RH_SalVentAttn_FrOperIns_17,RH_SalVentAttn_FrOperIns_17,782,T1w,R,cortex,SalVentAttn,44,12,4
783,RH_SalVentAttn_FrOperIns_18,RH_SalVentAttn_FrOperIns_18,783,T1w,R,cortex,SalVentAttn,40,2,14
784,RH_SalVentAttn_FrOperIns_19,RH_SalVentAttn_FrOperIns_19,784,T1w,R,cortex,SalVentAttn,50,8,0
785,RH_SalVentAttn_FrOperIns_20,RH_SalVentAttn_FrOperIns_20,785,T1w,R,cortex,SalVentAttn,48,0,6
786,RH_SalVentAttn_FrOperIns_21,RH_SalVentAttn_FrOperIns_21,786,T1w,R,cortex,SalVentAttn,52,14,8
787,RH_SalVentAttn_FrOperIns_22,RH_SalVentAttn_FrOperIns_22,787,T1w,R,cortex,SalVentAttn,58,4,6
788,RH_SalVentAttn_FrOperIns_23,RH_SalVentAttn_FrOperIns_23,788,T1w,R,cortex,SalVentAttn,56,8,12
789,RH_SalVentAttn_FrOperIns_24,RH_SalVentAttn_FrOperIns_24,789,T1w,R,cortex,SalVentAttn,60,10,20
790,RH_SalVentAttn_PFCl_1,RH_SalVentAttn_PFCl_1,790,T1w,R,cortex,SalVentAttn,32,48,20
791,RH_SalVentAttn_PFCl_2,RH_SalVentAttn_PFCl_2,791,T1w,R,cortex,SalVentAttn,28,44,32
792,RH_SalVentAttn_Med_1,RH_SalVentAttn_Med_1,792,T1w,R,cortex,SalVentAttn,4,24,26
793,RH_SalVentAttn_Med_2,RH_SalVentAttn_Med_2,793,T1w,R,cortex,SalVentAttn,4,10,34
794,RH_SalVentAttn_Med_3,RH_SalVentAttn_Med_3,794,T1w,R,cortex,SalVentAttn,4,-6,36
795,RH_SalVentAttn_Med_4,RH_SalVentAttn_Med_4,795,T1w,R,cortex,SalVentAttn,8,24,38
796,RH_SalVentAttn_Med_5,RH_SalVentAttn_Med_5,796,T1w,R,cortex,SalVentAttn,8,14,40
797,RH_SalVentAttn_Med_6,RH_SalVentAttn_Med_6,797,T1w,R,cortex,SalVentAttn,8,-26,40
798,RH_SalVentAttn_Med_7,RH_SalVentAttn_Med_7,798,T1w,R,cortex,SalVentAttn,8,-14,40
799,RH_SalVentAttn_Med_8,RH_SalVentAttn_Med_8,799,T1w,R,cortex,SalVentAttn,10,-34,42
800,RH_SalVentAttn_Med_9,RH_SalVentAttn_Med_9,800,T1w,R,cortex,SalVentAttn,14,-24,38
801,RH_SalVentAttn_Med_10,RH_SalVentAttn_Med_10,801,T1w,R,cortex,SalVentAttn,12,-40,44
802,RH_SalVentAttn_Med_11,RH_SalVentAttn_Med_11,802,T1w,R,cortex,SalVentAttn,8,14,50
803,RH_SalVentAttn_Med_12,RH_SalVentAttn_Med_12,803,T1w,R,cortex,SalVentAttn,16,-30,44
804,RH_SalVentAttn_Med_13,RH_SalVentAttn_Med_13,804,T1w,R,cortex,SalVentAttn,8,-42,50
